image,class,abundance,probability
1594_02_02.json,Mountain Daisy,1,0
1594_02_02.json,Subalpine Lupine,1,0
1849_02_01.json,Mountain Daisy,5,0
1849_02_01.json,Subalpine Lupine,4,0
1732_02_04.json,Sharptooth Angelica,1,0
1695_01_03.json,Subalpine Lupine,1,0
1695_01_03.json,Mountain Daisy,2,0
1884_03_01.json,Subalpine Lupine,2,0
1559_03_02.json,American Bistort,2,0
1559_03_02.json,Subalpine Lupine,2,0
1043_01_04.json,Sitka Valerian,2,0
1043_01_04.json,American Bistort,2,0
1436_03_03.json,Magenta Paintbrush,1,0
1436_03_03.json,Subalpine Lupine,1,0
1399_02_03.json,Bracted Lousewort,1,0
1582_03_04.json,Subalpine Lupine,1,0
1050_02_04.json,Cascade Aster,7,0
1050_02_04.json,Scarlet Paintbrush,1,0
1686_02_03.json,Sharptooth Angelica,1,0
1686_02_03.json,American Bistort,2,0
1686_02_03.json,Mountain Daisy,1,0
1587_01_02.json,Mountain Daisy,1,0
1587_01_02.json,American Bistort,8,0
1587_01_02.json,Bracted Lousewort,1,0
1721_01_04.json,American Bistort,1,0
1866_01_03.json,Magenta Paintbrush,1,0
1866_01_03.json,American Bistort,1,0
1866_01_03.json,Sitka Valerian,1,0
1866_01_03.json,Subalpine Lupine,6,0
1716_01_04.json,Mountain Daisy,2,0
1716_01_04.json,Subalpine Lupine,6,0
1578_02_04.json,Magenta Paintbrush,2,0
1578_02_04.json,Subalpine Lupine,3,0
1851_01_03.json,American Bistort,1,0
1851_01_03.json,Subalpine Lupine,2,0
1713_03_02.json,American Bistort,1,0
1392_02_01.json,American Bistort,1,0
1705_02_04.json,American Bistort,2,0
1240_03_03.json,Scarlet Paintbrush,1,0
1493_01_02.json,American Bistort,2,0
1635_01_04.json,Subalpine Lupine,11,0
1635_01_04.json,American Bistort,9,0
1635_01_04.json,Magenta Paintbrush,4,0
1144_02_04.json,Subalpine Lupine,8,0
1818_03_04.json,American Bistort,1,0
1763_03_01.json,Mountain Daisy,1,0
1630_03_02.json,Subalpine Lupine,3,0
1339_02_04.json,American Bistort,9,0
1339_02_04.json,Mountain Daisy,1,0
1157_01_04.json,Sitka Valerian,1,0
1626_02_04.json,Mountain Daisy,2,0
1152_03_02.json,Subalpine Lupine,1,0
1839_02_02.json,Mountain Daisy,4,0
1611_02_04.json,Subalpine Lupine,19,0
1611_02_04.json,Sharptooth Angelica,2,0
1611_02_04.json,American Bistort,1,0
1165_03_02.json,American Bistort,1,0
1165_03_02.json,Subalpine Lupine,7,0
1515_03_03.json,Magenta Paintbrush,1,0
1515_03_03.json,Subalpine Lupine,1,0
1529_03_01.json,Subalpine Lupine,3,0
1295_01_01.json,American Bistort,1,0
1160_01_04.json,Sharptooth Angelica,3,0
1768_03_03.json,Mountain Daisy,1,0
1173_02_04.json,Mountain Daisy,2,0
1173_02_04.json,Sharptooth Angelica,5,0
1754_03_01.json,Subalpine Lupine,10,0
1607_03_02.json,Subalpine Lupine,6,0
1277_03_03.json,Sitka Valerian,1,0
1799_02_01.json,Mountain Daisy,1,0
1799_02_01.json,Subalpine Lupine,1,0
1318_03_02.json,Subalpine Lupine,1,0
1602_01_04.json,American Bistort,2,0
1743_01_04.json,Mountain Daisy,4,0
1804_01_03.json,American Bistort,1,0
1804_01_03.json,Subalpine Lupine,3,0
1336_03_03.json,American Bistort,11,0
1032_02_04.json,Subalpine Lupine,7,0
1294_02_02.json,Subalpine Lupine,4,0
1294_02_02.json,American Bistort,2,0
1021_01_04.json,Cascade Aster,2,0
1287_01_02.json,Gray's Lovage,1,0
1287_01_02.json,American Bistort,1,0
1798_01_02.json,Subalpine Lupine,11,0
1817_02_03.json,Subalpine Lupine,9,0
1024_03_02.json,Sitka Valerian,1,0
1282_03_04.json,Subalpine Lupine,6,0
1282_03_04.json,Sharptooth Angelica,4,0
1750_02_04.json,Subalpine Lupine,2,0
1509_01_04.json,American Bistort,2,0
1013_03_02.json,Subalpine Lupine,3,0
1013_03_02.json,North Mircoseris,4,0
1492_02_01.json,Subalpine Lupine,4,0
1278_02_04.json,Sharptooth Angelica,1,0
1771_03_02.json,Magenta Paintbrush,1,0
1771_03_02.json,American Bistort,1,0
1005_02_04.json,Subalpine Lupine,11,0
1005_02_04.json,North Mircoseris,1,0
1774_01_04.json,American Bistort,1,0
1481_01_01.json,Magenta Paintbrush,2,0
1481_01_01.json,American Bistort,3,0
1481_01_01.json,Mountain Daisy,1,0
1481_01_01.json,Subalpine Lupine,15,0
1833_01_03.json,Subalpine Lupine,6,0
1301_03_03.json,Cascade Aster,5,0
1130_03_02.json,American Bistort,1,0
1063_03_01.json,Subalpine Lupine,3,0
1063_03_01.json,Gray's Lovage,3,0
1396_03_04.json,Gray's Lovage,1,0
1396_03_04.json,Subalpine Lupine,6,0
1540_03_03.json,Sharptooth Angelica,1,0
1135_01_04.json,Gray's Lovage,1,0
1135_01_04.json,American Bistort,4,0
1393_01_02.json,Subalpine Lupine,5,0
1393_01_02.json,American Bistort,1,0
1689_03_04.json,Subalpine Lupine,2,0
1092_02_03.json,Gray's Lovage,2,0
1092_02_03.json,Subalpine Lupine,7,0
1092_02_03.json,North Mircoseris,2,0
1092_02_03.json,American Bistort,1,0
1081_01_03.json,Mountain Daisy,1,0
1081_01_03.json,Sharptooth Angelica,16,0
1081_01_03.json,Subalpine Lupine,3,0
1348_01_04.json,Sharptooth Angelica,4,0
1348_01_04.json,Subalpine Lupine,1,0
1222_03_03.json,Sharptooth Angelica,1,0
1439_02_04.json,Magenta Paintbrush,1,0
1439_02_04.json,Subalpine Lupine,3,0
1657_01_04.json,Subalpine Lupine,1,0
1848_01_02.json,Subalpine Lupine,9,0
1595_01_01.json,Subalpine Lupine,5,0
1229_03_01.json,Magenta Paintbrush,1,0
1102_01_04.json,Subalpine Lupine,4,0
1673_02_04.json,Subalpine Lupine,10,0
1673_02_04.json,American Bistort,1,0
1586_02_01.json,Magenta Paintbrush,7,0
1586_02_01.json,Bracted Lousewort,1,0
1586_02_01.json,American Bistort,9,0
1586_02_01.json,Sharptooth Angelica,2,0
1586_02_01.json,Subalpine Lupine,3,0
1586_02_01.json,Mountain Daisy,1,0
1107_03_02.json,Gray's Lovage,2,0
1198_02_02.json,Mountain Daisy,2,0
1525_03_03.json,American Bistort,4,0
1525_03_03.json,Gray's Lovage,1,0
1525_03_03.json,Subalpine Lupine,23,0
1786_01_03.json,Mountain Daisy,1,0
1786_01_03.json,Subalpine Lupine,1,0
1487_02_02.json,American Bistort,1,0
1809_02_02.json,American Bistort,4,0
1006_03_01.json,Subalpine Lupine,10,0
1006_03_01.json,North Mircoseris,3,0
1155_03_02.json,Cascade Aster,7,0
1494_01_02.json,Sitka Valerian,2,0
1494_01_02.json,Gray's Lovage,2,0
1494_01_02.json,Subalpine Lupine,20,0
1494_01_02.json,American Bistort,1,0
1632_01_04.json,Mountain Daisy,6,0
1632_01_04.json,Subalpine Lupine,8,0
1632_01_04.json,Sharptooth Angelica,1,0
1795_02_03.json,Subalpine Lupine,2,0
1491_03_04.json,Subalpine Lupine,3,0
1764_03_01.json,Subalpine Lupine,4,0
1637_03_02.json,Subalpine Lupine,3,0
1637_03_02.json,Mountain Daisy,1,0
1828_03_04.json,Mountain Daisy,1,0
1828_03_04.json,Subalpine Lupine,4,0
1753_03_01.json,Subalpine Lupine,5,0
1605_01_04.json,Mountain Daisy,8,0
1616_02_04.json,American Bistort,1,0
1478_01_04.json,Magenta Paintbrush,1,0
1478_01_04.json,Subalpine Lupine,1,0
1031_03_01.json,Subalpine Lupine,2,0
1162_03_02.json,Magenta Paintbrush,4,0
1512_03_03.json,Mountain Daisy,5,0
1585_03_04.json,Subalpine Lupine,4,0
1585_03_04.json,Mountain Daisy,1,0
1723_03_02.json,Subalpine Lupine,2,0
1670_03_01.json,Subalpine Lupine,4,0
1057_02_04.json,Subalpine Lupine,1,0
1057_02_04.json,North Mircoseris,1,0
1726_01_04.json,American Bistort,1,0
1681_02_03.json,Subalpine Lupine,6,0
1681_02_03.json,Mountain Daisy,1,0
1861_01_03.json,Subalpine Lupine,8,0
1353_03_03.json,Cascade Aster,2,0
1041_03_02.json,Cascade Aster,1,0
1112_03_01.json,Subalpine Lupine,14,0
1872_02_03.json,Subalpine Lupine,2,0
1872_02_03.json,American Bistort,1,0
1593_02_02.json,Subalpine Lupine,8,0
1593_02_02.json,Magenta Paintbrush,1,0
1735_02_04.json,Sharptooth Angelica,3,0
1883_03_01.json,Subalpine Lupine,2,0
1386_01_01.json,American Bistort,1,0
1073_01_04.json,Subalpine Lupine,2,0
1406_03_03.json,North Mircoseris,2,0
1406_03_03.json,Subalpine Lupine,2,0
1699_01_01.json,Sharptooth Angelica,2,0
1076_03_02.json,North Mircoseris,1,0
1076_03_02.json,Subalpine Lupine,1,0
1125_03_01.json,Subalpine Lupine,3,0
1845_02_03.json,Subalpine Lupine,1,0
1119_03_03.json,North Mircoseris,5,0
1119_03_03.json,Subalpine Lupine,8,0
1879_02_01.json,Subalpine Lupine,1,0
1702_02_04.json,Subalpine Lupine,1,0
1358_03_01.json,Sharptooth Angelica,1,0
1358_03_01.json,Mountain Daisy,1,0
1856_01_03.json,Subalpine Lupine,4,0
1714_03_02.json,Subalpine Lupine,2,0
1647_03_01.json,Subalpine Lupine,2,0
1647_03_01.json,American Bistort,2,0
1060_02_04.json,American Bistort,1,0
1387_02_02.json,Gray's Lovage,1,0
1387_02_02.json,Subalpine Lupine,1,0
1086_01_03.json,Subalpine Lupine,3,0
1086_01_03.json,North Mircoseris,9,0
1655_03_02.json,Subalpine Lupine,5,0
1599_01_03.json,Mountain Daisy,11,0
1599_01_03.json,Magenta Paintbrush,4,0
1599_01_03.json,Subalpine Lupine,1,0
1599_01_03.json,Sharptooth Angelica,1,0
1599_01_03.json,American Bistort,5,0
1650_01_04.json,Subalpine Lupine,30,0
1650_01_04.json,American Bistort,1,0
1878_01_02.json,American Bistort,16,0
1643_02_04.json,Subalpine Lupine,3,0
1064_03_01.json,Subalpine Lupine,5,0
1095_02_03.json,Cascade Aster,4,0
1428_03_02.json,Subalpine Lupine,8,0
1394_01_02.json,Subalpine Lupine,10,0
1674_02_04.json,Subalpine Lupine,1,0
1674_02_04.json,American Bistort,2,0
1100_03_02.json,Subalpine Lupine,3,0
1053_03_01.json,Subalpine Lupine,6,0
1409_02_04.json,Subalpine Lupine,1,0
1212_03_03.json,North Mircoseris,1,0
1212_03_03.json,Subalpine Lupine,1,0
1662_03_02.json,Subalpine Lupine,19,0
1662_03_02.json,American Bistort,2,0
1731_03_01.json,American Bistort,1,0
1731_03_01.json,Subalpine Lupine,5,0
1378_01_04.json,Magenta Paintbrush,5,0
1378_01_04.json,Subalpine Lupine,1,0
1280_01_02.json,Sharptooth Angelica,2,0
1453_03_03.json,Subalpine Lupine,3,0
1757_02_04.json,Cascade Aster,3,0
1744_01_04.json,Magenta Paintbrush,1,0
1744_01_04.json,Bracted Lousewort,2,0
1744_01_04.json,American Bistort,13,0
1744_01_04.json,Subalpine Lupine,12,0
1331_03_03.json,Subalpine Lupine,3,0
1331_03_03.json,Sharptooth Angelica,2,0
1803_01_03.json,Mountain Daisy,1,0
1803_01_03.json,Subalpine Lupine,12,0
1612_03_01.json,Mountain Daisy,4,0
1741_03_02.json,Mountain Daisy,2,0
1741_03_02.json,Subalpine Lupine,5,0
1035_02_04.json,Gray's Lovage,2,0
1293_02_02.json,Magenta Paintbrush,1,0
1293_02_02.json,Subalpine Lupine,1,0
1192_01_03.json,Subalpine Lupine,13,0
1625_03_01.json,Subalpine Lupine,2,0
1002_02_04.json,American Bistort,1,0
1773_01_04.json,Sitka Valerian,2,0
1486_01_01.json,American Bistort,9,0
1486_01_01.json,Magenta Paintbrush,1,0
1486_01_01.json,Subalpine Lupine,1,0
1808_01_01.json,Subalpine Lupine,2,0
1834_01_03.json,American Bistort,4,0
1834_01_03.json,Mountain Daisy,2,0
1834_01_03.json,Magenta Paintbrush,1,0
1834_01_03.json,Subalpine Lupine,4,0
1147_03_01.json,Subalpine Lupine,2,0
1014_03_02.json,Subalpine Lupine,1,0
1827_02_03.json,Subalpine Lupine,4,0
1827_02_03.json,Mountain Daisy,1,0
1827_02_03.json,Gray's Lovage,1,0
1827_02_03.json,American Bistort,1,0
1760_02_04.json,Magenta Paintbrush,1,0
1760_02_04.json,American Bistort,4,0
1760_02_04.json,Mountain Daisy,2,0
1760_02_04.json,Subalpine Lupine,2,0
1495_02_01.json,Subalpine Lupine,1,0
1464_03_03.json,American Bistort,1,0
1464_03_03.json,Subalpine Lupine,10,0
1293_01_04.json,American Bistort,3,0
1293_01_04.json,Magenta Paintbrush,3,0
1293_01_04.json,Subalpine Lupine,2,0
1035_01_02.json,Sharptooth Angelica,4,0
1035_01_02.json,Subalpine Lupine,2,0
1334_02_03.json,Subalpine Lupine,2,0
1789_03_02.json,American Bistort,1,0
1744_02_02.json,American Bistort,2,0
1744_02_02.json,Subalpine Lupine,1,0
1479_01_01.json,American Bistort,9,0
1479_01_01.json,Mountain Daisy,1,0
1479_01_01.json,Subalpine Lupine,9,0
1296_03_02.json,Subalpine Lupine,10,0
1030_03_04.json,North Mircoseris,2,0
1030_03_04.json,Subalpine Lupine,6,0
1539_02_02.json,American Bistort,1,0
1184_03_03.json,Sitka Valerian,2,0
1757_01_02.json,Cascade Aster,2,0
1280_02_04.json,Subalpine Lupine,1,0
1026_02_02.json,Mountain Daisy,3,0
1815_03_03.json,American Bistort,1,0
1149_02_03.json,American Bistort,3,0
1149_02_03.json,Magenta Paintbrush,3,0
1149_02_03.json,Subalpine Lupine,6,0
1829_03_01.json,Magenta Paintbrush,1,0
1829_03_01.json,Subalpine Lupine,3,0
1752_03_04.json,American Bistort,2,0
1310_01_03.json,Subalpine Lupine,25,0
1310_01_03.json,American Bistort,2,0
1142_02_01.json,Cascade Aster,10,0
1822_03_03.json,Subalpine Lupine,7,0
1765_03_04.json,American Bistort,1,0
1760_01_02.json,Gray's Lovage,1,0
1760_01_02.json,Subalpine Lupine,3,0
1461_02_03.json,American Bistort,1,0
1461_02_03.json,Subalpine Lupine,2,0
1472_01_03.json,Mountain Daisy,3,0
1472_01_03.json,American Bistort,3,0
1620_02_01.json,Mountain Daisy,9,0
1620_02_01.json,Subalpine Lupine,14,0
1773_02_02.json,Broadleaf Arnica,1,0
1007_03_04.json,Subalpine Lupine,11,0
1002_01_02.json,Subalpine Lupine,1,0
1002_01_02.json,Sharptooth Angelica,1,0
1303_02_03.json,American Bistort,5,0
1303_02_03.json,Sitka Valerian,1,0
1646_03_04.json,Subalpine Lupine,2,0
1233_01_03.json,Subalpine Lupine,1,0
1394_02_04.json,American Bistort,1,0
1394_02_04.json,Subalpine Lupine,3,0
1132_02_02.json,Subalpine Lupine,6,0
1132_02_02.json,American Bistort,1,0
1710_01_01.json,Subalpine Lupine,3,0
1710_01_01.json,American Bistort,8,0
1710_01_01.json,Sharptooth Angelica,1,0
1710_01_01.json,Mountain Daisy,1,0
1710_01_01.json,Magenta Paintbrush,1,0
1643_01_02.json,Mountain Daisy,1,0
1542_02_03.json,Subalpine Lupine,1,0
1090_03_03.json,Cascade Aster,5,0
1382_03_02.json,Subalpine Lupine,5,0
1124_03_04.json,Subalpine Lupine,4,0
1878_02_04.json,Magenta Paintbrush,2,0
1878_02_04.json,Gray's Lovage,4,0
1878_02_04.json,American Bistort,26,0
1878_02_04.json,Mountain Daisy,1,0
1650_02_02.json,Subalpine Lupine,1,0
1703_02_01.json,Mountain Daisy,1,0
1387_01_04.json,Subalpine Lupine,3,0
1387_01_04.json,North Mircoseris,1,0
1220_02_03.json,Subalpine Lupine,9,0
1045_01_01.json,Subalpine Lupine,15,0
1045_01_01.json,Gray's Lovage,1,0
1882_03_04.json,Sitka Valerian,1,0
1882_03_04.json,Subalpine Lupine,1,0
1217_02_03.json,Subalpine Lupine,7,0
1079_01_03.json,Scarlet Paintbrush,1,0
1378_02_02.json,Magenta Paintbrush,5,0
1378_02_02.json,Mountain Daisy,1,0
1378_02_02.json,Subalpine Lupine,1,0
1409_01_02.json,Magenta Paintbrush,1,0
1409_01_02.json,Mountain Daisy,1,0
1113_03_04.json,American Bistort,1,0
1113_03_04.json,Subalpine Lupine,6,0
1708_02_03.json,Subalpine Lupine,5,0
1566_01_03.json,Mountain Daisy,3,0
1727_01_01.json,American Bistort,9,0
1727_01_01.json,Magenta Paintbrush,2,0
1727_01_01.json,Subalpine Lupine,16,0
1727_01_01.json,Bracted Lousewort,1,0
1674_01_02.json,American Bistort,1,0
1674_01_02.json,Subalpine Lupine,3,0
1575_02_03.json,Subalpine Lupine,5,0
1549_02_01.json,American Bistort,14,0
1549_02_01.json,Subalpine Lupine,10,0
1549_02_01.json,Bracted Lousewort,5,0
1549_02_01.json,Magenta Paintbrush,2,0
1238_01_01.json,Subalpine Lupine,2,0
1584_03_01.json,Subalpine Lupine,1,0
1056_02_01.json,Cascade Aster,3,0
1044_02_02.json,Sharptooth Angelica,1,0
1044_02_02.json,Subalpine Lupine,3,0
1044_02_02.json,Gray's Lovage,1,0
1117_02_01.json,Cascade Aster,2,0
1877_03_03.json,Subalpine Lupine,5,0
1730_03_04.json,Gray's Lovage,1,0
1596_03_02.json,American Bistort,2,0
1434_02_03.json,Subalpine Lupine,5,0
1666_01_01.json,Subalpine Lupine,11,0
1666_01_01.json,Mountain Daisy,5,0
1593_01_04.json,Subalpine Lupine,6,0
1593_01_04.json,Magenta Paintbrush,6,0
1593_01_04.json,Mountain Daisy,3,0
1726_02_02.json,American Bistort,2,0
1427_01_03.json,American Bistort,9,0
1052_03_04.json,Subalpine Lupine,1,0
1239_02_02.json,Mountain Daisy,1,0
1684_03_03.json,Mountain Daisy,7,0
1104_01_01.json,Subalpine Lupine,11,0
1104_01_01.json,Gray's Lovage,1,0
1057_01_02.json,Subalpine Lupine,1,0
1133_01_01.json,Gray's Lovage,1,0
1133_01_01.json,Subalpine Lupine,4,0
1133_01_01.json,American Bistort,6,0
1711_02_02.json,Subalpine Lupine,3,0
1711_02_02.json,American Bistort,2,0
1642_02_01.json,Subalpine Lupine,2,0
1410_01_03.json,Subalpine Lupine,2,0
1403_02_03.json,American Bistort,4,0
1651_01_01.json,Subalpine Lupine,5,0
1651_01_01.json,American Bistort,4,0
1702_01_02.json,Subalpine Lupine,1,0
1073_02_02.json,Subalpine Lupine,7,0
1372_01_03.json,Mountain Daisy,2,0
1372_01_03.json,American Bistort,1,0
1010_01_01.json,Subalpine Lupine,2,0
1790_03_03.json,Mountain Daisy,2,0
1632_02_02.json,Mountain Daisy,3,0
1632_02_02.json,Subalpine Lupine,14,0
1494_02_04.json,Magenta Paintbrush,2,0
1494_02_04.json,American Bistort,1,0
1494_02_04.json,Subalpine Lupine,7,0
1772_01_01.json,Mountain Daisy,1,0
1809_01_04.json,American Bistort,1,0
1487_01_04.json,American Bistort,3,0
1624_03_04.json,American Bistort,1,0
1482_03_02.json,Gray's Lovage,4,0
1198_01_04.json,Subalpine Lupine,2,0
1150_02_02.json,Cascade Aster,3,0
1251_01_03.json,Sharptooth Angelica,8,0
1167_02_02.json,Sharptooth Angelica,6,0
1167_02_02.json,Mountain Daisy,1,0
1616_01_02.json,Mountain Daisy,1,0
1616_01_02.json,American Bistort,1,0
1745_01_01.json,Magenta Paintbrush,4,0
1745_01_01.json,Bracted Lousewort,2,0
1171_03_04.json,Subalpine Lupine,8,0
1538_01_01.json,Subalpine Lupine,1,0
1756_02_01.json,American Bistort,1,0
1605_02_02.json,Mountain Daisy,2,0
1504_01_03.json,Subalpine Lupine,1,0
1275_02_03.json,Subalpine Lupine,1,0
1174_01_02.json,Sharptooth Angelica,3,0
1249_02_01.json,Subalpine Lupine,6,0
1249_02_01.json,Sitka Valerian,1,0
1249_02_01.json,North Mircoseris,1,0
1570_01_04.json,Subalpine Lupine,1,0
1685_01_01.json,Mountain Daisy,11,0
1865_02_01.json,Subalpine Lupine,1,0
1426_03_01.json,Subalpine Lupine,1,0
1201_02_04.json,Sitka Valerian,1,0
1212_01_04.json,Subalpine Lupine,3,0
1212_01_04.json,Broadleaf Arnica,1,0
1708_03_02.json,Subalpine Lupine,4,0
1708_03_02.json,Mountain Daisy,1,0
1667_03_03.json,Subalpine Lupine,1,0
1389_02_01.json,Subalpine Lupine,2,0
1876_01_01.json,American Bistort,1,0
1217_03_02.json,Subalpine Lupine,3,0
1378_03_03.json,American Bistort,1,0
1378_03_03.json,Subalpine Lupine,1,0
1563_02_04.json,Subalpine Lupine,1,0
1696_02_01.json,Subalpine Lupine,3,0
1696_02_01.json,Mountain Daisy,1,0
1841_01_01.json,Mountain Daisy,1,0
1373_03_01.json,Mountain Daisy,5,0
1220_03_02.json,Subalpine Lupine,2,0
1086_03_04.json,Subalpine Lupine,1,0
1554_02_04.json,Subalpine Lupine,1,0
1599_03_04.json,Subalpine Lupine,2,0
1599_03_04.json,North Mircoseris,1,0
1382_02_03.json,Subalpine Lupine,4,0
1650_03_03.json,American Bistort,1,0
1650_03_03.json,Subalpine Lupine,3,0
1411_03_01.json,Subalpine Lupine,1,0
1542_03_02.json,Subalpine Lupine,3,0
1090_02_02.json,Cascade Aster,27,0
1132_03_03.json,Mountain Daisy,2,0
1132_03_03.json,American Bistort,65,0
1729_02_04.json,Subalpine Lupine,2,0
1852_02_01.json,American Bistort,3,0
1852_02_01.json,Magenta Paintbrush,1,0
1477_02_04.json,Subalpine Lupine,9,0
1782_02_01.json,Subalpine Lupine,5,0
1831_01_02.json,Subalpine Lupine,3,0
1303_03_02.json,American Bistort,1,0
1250_03_01.json,Bracted Lousewort,1,0
1250_03_01.json,Subalpine Lupine,1,0
1168_02_04.json,Subalpine Lupine,1,0
1315_02_04.json,American Bistort,1,0
1461_03_02.json,American Bistort,1,0
1461_03_02.json,Subalpine Lupine,4,0
1532_03_01.json,Subalpine Lupine,4,0
1822_02_02.json,Mountain Daisy,1,0
1822_02_02.json,Subalpine Lupine,9,0
1464_01_04.json,Subalpine Lupine,9,0
1791_01_01.json,Subalpine Lupine,2,0
1815_02_02.json,Subalpine Lupine,6,0
1453_01_04.json,Subalpine Lupine,1,0
1149_03_02.json,American Bistort,1,0
1149_03_02.json,Subalpine Lupine,10,0
1285_01_03.json,Subalpine Lupine,7,0
1322_02_04.json,Mountain Daisy,1,0
1184_02_02.json,Sitka Valerian,3,0
1539_03_03.json,American Bistort,3,0
1505_03_01.json,American Bistort,9,0
1296_02_03.json,Subalpine Lupine,9,0
1778_03_01.json,Mountain Daisy,1,0
1803_03_04.json,Mountain Daisy,1,0
1803_03_04.json,Subalpine Lupine,2,0
1440_02_04.json,Mountain Daisy,1,0
1806_01_02.json,Subalpine Lupine,8,0
1334_03_02.json,Magenta Paintbrush,1,0
1192_03_04.json,Subalpine Lupine,2,0
1275_03_02.json,Sharptooth Angelica,3,0
1326_03_01.json,Cascade Aster,1,0
1814_01_01.json,Subalpine Lupine,3,0
1501_02_04.json,Mountain Daisy,1,0
1501_02_04.json,American Bistort,1,0
1501_02_04.json,North Mircoseris,1,0
1501_02_04.json,Gray's Lovage,1,0
1501_02_04.json,Subalpine Lupine,10,0
1828_01_03.json,Subalpine Lupine,13,0
1639_03_01.json,Subalpine Lupine,7,0
1605_03_03.json,Mountain Daisy,3,0
1444_03_01.json,Subalpine Lupine,3,0
1478_03_03.json,Subalpine Lupine,2,0
1196_02_01.json,Cascade Aster,1,0
1263_02_04.json,American Bistort,7,0
1263_02_04.json,Subalpine Lupine,3,0
1512_01_04.json,Mountain Daisy,2,0
1512_01_04.json,Subalpine Lupine,7,0
1167_03_03.json,Sharptooth Angelica,2,0
1489_02_01.json,Mountain Daisy,1,0
1489_02_01.json,Subalpine Lupine,5,0
1489_02_01.json,Magenta Paintbrush,1,0
1482_02_03.json,Gray's Lovage,1,0
1525_01_04.json,American Bistort,5,0
1525_01_04.json,Subalpine Lupine,7,0
1150_03_03.json,Cascade Aster,1,0
1830_02_01.json,American Bistort,3,0
1830_02_01.json,Subalpine Lupine,8,0
1786_03_04.json,Subalpine Lupine,4,0
1473_03_01.json,Subalpine Lupine,3,0
1632_03_03.json,Subalpine Lupine,2,0
1823_01_01.json,Subalpine Lupine,2,0
1758_01_04.json,American Bistort,2,0
1758_01_04.json,Subalpine Lupine,3,0
1790_02_02.json,Subalpine Lupine,4,0
1491_01_03.json,Mountain Daisy,9,0
1491_01_03.json,American Bistort,2,0
1491_01_03.json,Gray's Lovage,1,0
1491_01_03.json,Magenta Paintbrush,2,0
1491_01_03.json,Subalpine Lupine,5,0
1668_02_04.json,Magenta Paintbrush,1,0
1668_02_04.json,American Bistort,2,0
1668_02_04.json,Subalpine Lupine,10,0
1668_02_04.json,Mountain Daisy,2,0
1406_01_04.json,American Bistort,1,0
1406_01_04.json,Subalpine Lupine,5,0
1550_03_01.json,Subalpine Lupine,3,0
1119_01_04.json,North Mircoseris,15,0
1119_01_04.json,Subalpine Lupine,18,0
1711_03_03.json,Subalpine Lupine,4,0
1711_03_03.json,American Bistort,3,0
1856_03_04.json,Subalpine Lupine,2,0
1415_02_04.json,American Bistort,5,0
1415_02_04.json,Mountain Daisy,5,0
1415_02_04.json,Subalpine Lupine,1,0
1232_03_01.json,Sharptooth Angelica,3,0
1232_03_01.json,Subalpine Lupine,1,0
1232_03_01.json,Gray's Lovage,1,0
1684_02_02.json,Subalpine Lupine,2,0
1422_02_04.json,American Bistort,1,0
1239_03_03.json,Mountain Daisy,1,0
1585_01_03.json,Subalpine Lupine,14,0
1585_01_03.json,Mountain Daisy,2,0
1205_03_01.json,Subalpine Lupine,1,0
1864_01_02.json,Subalpine Lupine,6,0
1861_03_04.json,Subalpine Lupine,3,0
1649_03_02.json,Subalpine Lupine,10,0
1649_03_02.json,Magenta Paintbrush,2,0
1567_03_01.json,Sharptooth Angelica,2,0
1434_03_02.json,Subalpine Lupine,7,0
1877_02_02.json,Mountain Daisy,3,0
1596_02_03.json,American Bistort,2,0
1078_03_01.json,Subalpine Lupine,2,0
1431_01_04.json,American Bistort,4,0
1431_01_04.json,Subalpine Lupine,3,0
1431_01_04.json,Magenta Paintbrush,1,0
1415_01_02.json,Magenta Paintbrush,2,0
1415_01_02.json,Mountain Daisy,5,0
1415_01_02.json,Gray's Lovage,2,0
1415_01_02.json,American Bistort,2,0
1415_01_02.json,Subalpine Lupine,1,0
1546_01_01.json,American Bistort,5,0
1546_01_01.json,Mountain Daisy,1,0
1546_01_01.json,Subalpine Lupine,18,0
1853_02_04.json,Subalpine Lupine,1,0
1059_01_01.json,Subalpine Lupine,15,0
1410_03_04.json,Subalpine Lupine,2,0
1065_01_03.json,Subalpine Lupine,7,0
1065_01_03.json,Gray's Lovage,1,0
1065_01_03.json,North Mircoseris,9,0
1237_02_01.json,Subalpine Lupine,14,0
1845_03_02.json,Subalpine Lupine,4,0
1076_02_03.json,American Bistort,1,0
1076_02_03.json,Subalpine Lupine,1,0
1119_02_02.json,North Mircoseris,4,0
1119_02_02.json,Subalpine Lupine,14,0
1668_01_02.json,Subalpine Lupine,22,0
1668_01_02.json,Mountain Daisy,1,0
1668_01_02.json,Magenta Paintbrush,3,0
1668_01_02.json,American Bistort,1,0
1372_03_04.json,Sitka Valerian,1,0
1707_01_03.json,Subalpine Lupine,1,0
1555_02_01.json,Sharptooth Angelica,1,0
1406_02_02.json,American Bistort,1,0
1406_02_02.json,Subalpine Lupine,2,0
1877_01_04.json,North Mircoseris,1,0
1877_01_04.json,Subalpine Lupine,2,0
1562_02_01.json,Sharptooth Angelica,1,0
1431_02_02.json,American Bistort,2,0
1340_01_02.json,Mountain Daisy,10,0
1340_01_02.json,Magenta Paintbrush,2,0
1340_01_02.json,American Bistort,1,0
1340_01_02.json,Subalpine Lupine,5,0
